📡  综合,#genre#
冬粮说故事,https://goodiptv.club/douyu/5192695
冷君聊大片,https://goodiptv.club/douyu/9666219
刘老师说电影,https://goodiptv.club/douyu/8317926
北京大妈有话说er,https://goodiptv.club/douyu/9440530
北大落说大片,https://goodiptv.club/douyu/8828811
十里说,https://goodiptv.club/douyu/9064711
博然讲电影,https://goodiptv.club/douyu/9561992
可乐撩电影,https://goodiptv.club/douyu/9371552
史君说剧,https://goodiptv.club/douyu/9419771
听wo姐说,https://goodiptv.club/douyu/8830082
周墨看电影,https://goodiptv.club/douyu/9505584
唐司令说电影,https://goodiptv.club/douyu/8774345
喵妹说电影,https://goodiptv.club/douyu/9312432
多多看车,https://goodiptv.club/douyu/4921957
大壮撞电影,https://goodiptv.club/douyu/9437349
大趴电影院,https://goodiptv.club/douyu/8747638
女汉子说电影,https://goodiptv.club/douyu/9395966
女神撩电影,https://goodiptv.club/douyu/9439594
好剧看不停,https://goodiptv.club/douyu/9388938
宇哥讲电影,https://goodiptv.club/douyu/2104744
安小闫说电影x,https://goodiptv.club/douyu/1842621
将军侃片,https://goodiptv.club/douyu/8529736
小丽说电影,https://goodiptv.club/douyu/9368016
小乔讲电影,https://goodiptv.club/douyu/8413908
小司马说剧,https://goodiptv.club/douyu/9660127
小岛讲电影,https://goodiptv.club/douyu/9390955
小浅说电影,https://goodiptv.club/douyu/9665834
小涛讲电影V,https://goodiptv.club/douyu/8415464
小爱看大片,https://goodiptv.club/douyu/9312805
小片片说大片,https://goodiptv.club/douyu/4258555
小片片说大片二台,https://goodiptv.club/douyu/10011547
小超讲电影,https://goodiptv.club/douyu/3432645
小陶气说动漫,https://goodiptv.club/douyu/9527700
小马哥说电影,https://goodiptv.club/douyu/9396672
少年看电影,https://goodiptv.club/douyu/8762120
崽崽撩电影,https://goodiptv.club/douyu/8325511
已知艺术家漫画解说,https://goodiptv.club/douyu/5907076
幕撩电影,https://goodiptv.club/douyu/9486015
强人说笑,https://goodiptv.club/douyu/10329713
微笑影视解说,https://goodiptv.club/douyu/9476790
快看张不止,https://goodiptv.club/douyu/8413226
我是吃泡面看电影,https://goodiptv.club/douyu/8851063
指缝里看电影,https://goodiptv.club/douyu/9647834
据说放映室,https://goodiptv.club/douyu/8837964
撩电影8,https://goodiptv.club/douyu/9351043
新视角解说,https://goodiptv.club/douyu/8813254
易说影视,https://goodiptv.club/douyu/10859591
星君说电影,https://goodiptv.club/douyu/8014467
晓晓说电影,https://goodiptv.club/douyu/9430717
晓麦讲电影,https://goodiptv.club/douyu/453963
末日说电影,https://goodiptv.club/douyu/9431125
松轩说电影,https://goodiptv.club/douyu/1524969
梓帆说电影,https://goodiptv.club/douyu/9769563
楚哥说电影,https://goodiptv.club/douyu/9375743
汪哥说电影,https://goodiptv.club/douyu/9312685
浩贤说电影,https://goodiptv.club/douyu/10535867
火龙果讲电影本人,https://goodiptv.club/douyu/2039501
火龙果说电影,https://goodiptv.club/douyu/9559158
灯泡兄弟影游谈,https://goodiptv.club/douyu/1690081
灵佑奇谈,https://goodiptv.club/douyu/9678207
热影连连看,https://goodiptv.club/douyu/9388931
爱讲神话的小志,https://goodiptv.club/douyu/9495613
牛叔说电影,https://goodiptv.club/douyu/2758565
牛叔说电影二台,https://goodiptv.club/douyu/10010651
狂野的种马小说家,https://goodiptv.club/douyu/8849703
猫丶趴趴,https://goodiptv.club/douyu/1255068
猫叔说电影,https://goodiptv.club/douyu/9820039
猴博士爱讲课V,https://goodiptv.club/douyu/8799739
王坑坑聊电影,https://goodiptv.club/douyu/9402110
珞珞说电影,https://goodiptv.club/douyu/3718888
百晓生说剧,https://goodiptv.club/douyu/9649681
看不见的罗杰,https://goodiptv.club/douyu/8821917
看个M啊,https://goodiptv.club/douyu/9720919
看电影了没V,https://goodiptv.club/douyu/9562616
真香动漫解说,https://goodiptv.club/douyu/9391292
神之传说sh,https://goodiptv.club/douyu/9370168
神羊说电影,https://goodiptv.club/douyu/9443552
秀才侃娱乐,https://goodiptv.club/douyu/9382873
秦看番,https://goodiptv.club/douyu/9542832
童乐说电影,https://goodiptv.club/douyu/9660704
精彩短剧看不停,https://goodiptv.club/douyu/11824307
绘说篮球C,https://goodiptv.club/douyu/9401305
罗叔说戏,https://goodiptv.club/douyu/9788756
老邪说电影,https://goodiptv.club/douyu/9222870
老鱼说剧,https://goodiptv.club/douyu/9994377
胶片看电影,https://goodiptv.club/douyu/3715426
自说自话的总裁,https://goodiptv.club/douyu/9317739
芳芳说故事,https://goodiptv.club/douyu/9401905
菇菇说过,https://goodiptv.club/douyu/8788687
菠萝说电影,https://goodiptv.club/douyu/3714736
虫哥说电影,https://goodiptv.club/douyu/8915074
蛋黄讲动漫,https://goodiptv.club/douyu/9542834
西施撩电影,https://goodiptv.club/douyu/7532080
讲故事的角马,https://goodiptv.club/douyu/4400816
说笑武林,https://goodiptv.club/douyu/10329706
说说电影故事,https://goodiptv.club/douyu/9444627
谁语说电影,https://goodiptv.club/douyu/8705754
调侃贫道XIN版,https://goodiptv.club/douyu/9463586
豆客解说,https://goodiptv.club/douyu/8883122
辰哥说电影,https://goodiptv.club/douyu/9371407
逗米说电影,https://goodiptv.club/douyu/421222
钱小元说电影,https://goodiptv.club/douyu/9368265
锋哥聊商机,https://goodiptv.club/douyu/9472141
阎君说剧,https://goodiptv.club/douyu/10475459
阿成漫漫看,https://goodiptv.club/douyu/8799435
阿木讲电影,https://goodiptv.club/douyu/532050
阿松撩剧,https://goodiptv.club/douyu/8880843
露爷说漫,https://goodiptv.club/douyu/9542830
飞碟说官方,https://goodiptv.club/douyu/1449125
飞行员欧文讲故事,https://goodiptv.club/douyu/9678790
驴哥说电影,https://goodiptv.club/douyu/5376478
鬼兄奇谈,https://goodiptv.club/douyu/8722254
鲨说电影,https://goodiptv.club/douyu/9544628
鸡哥聊电影,https://goodiptv.club/douyu/5067952
鹏友说电影,https://goodiptv.club/douyu/9445244
音乐现场,https://satellitepull.cnr.cn/live/wx32nmgyygb/playlist.m3u8
1987年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5195746663405928031_hlsb.m3u8
1988年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5216575810935394655_hlsb.m3u8
1989年春晚,https://txmov2.a.kwimgs.com/bs3/video-hls/5194620763762726260_hlsb.m3u8
1993年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYwODJfMF8z_b_B647d10e431b4cc5e48e6c77347d69021.mp4
1994年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxMjNfMF8z_b_B3dde97f36273f04403d4dc5eec611a35.mp4
1995年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQwNzVfMF8z_b_B811c0dec6b9a3d3074a18522c185010a.mp4
1996年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/22/BMjAyMzAxMTMyMjEwMDNfNDAzMDAxOTlfOTM1MTIzMzYxNTJfMF8z_b_Bd841eae10ab1c9955ef55fbedfae6c45.mp4
2000年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxMTNfMF8z_b_Bdddf4e7ef0ff6cfd477857bb40e78419.mp4
2001年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMDFfMF8z_b_B70592cb7c4054e9cabb675e849bbf4bd.mp4
2002年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxNDdfMF8z_b_Ba6271d10b7e6cfae83759033a091f257.mp4
2003年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/14/23/BMjAyMzAxMTQyMzQxNDdfNDAzMDAxOTlfOTM2MTU0MTk1NDFfMF8z_b_B182749d2cd2ea9323639254af385f24b.mp4
2004年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/21/BMjAyMzAxMTMyMTE4MzRfNDAzMDAxOTlfOTM1MDY4ODIxOTVfMF8z_b_B86c4430b82ff5a7f4e8132f6ee558536.mp4
2005年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyMzhfMF8z_b_B35ad7cc86aec8fc9e5ddfb31fc7bed63.mp4
2006年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQyNzlfMF8z_b_Bbc3703fc331dc994c50859c19aad28ff.mp4
2007年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzMjNfMF8z_b_B00b069c7899976459ceeaa99353dfefe.mp4
2009年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQzOTBfMF8z_b_B29a36a85e0277f6c2a1f033ef7c10708.mp4
2010年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ0MjlfMF8z_b_B8818807a00eed329a69fb494f405bd43.mp4
2013年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/13/20/BMjAyMzAxMTMyMDA5MjJfNDAzMDAxOTlfOTM0OTkwNDQ1NjNfMF8z_b_B4fea55408dca4471a68a963ae096be59.mp4
2014年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTNfNDAzMDAxOTlfOTI4OTY2ODAzNjlfMF8z_b_Bdee65c77f9e7b2120a185c919dad81d2.mp4
2018年春晚,https://alimov2.a.kwimgs.com/upic/2023/01/06/16/BMjAyMzAxMDYxNjMxMTRfNDAzMDAxOTlfOTI4OTY2ODE2MTBfMF8z_b_B11a778e34390a21de42d407e94f45b91.mp4
2024年春晚,https://p2.bdstatic.com/rtmp.liveshow.lss-user.baidubce.com/live/stream_bduid_6488563992_8982723413/merged_1707497046297_88536_25144_41936.m3u8
2025年春晚,https://svip.high24-playback.com/20250129/17159_7bca93c4/2000k/hls/mixed.m3u8
2025年春晚,https://svipsvip.ffzyread1.com/20250129/35458_c988286f/index.m3u8
新疆天山,http://gctxyc.liveplay.myqcloud.com/gc/xjtcdhsz_1/index.m3u8
黄龙,https://gcalic.v.myalicdn.com/gc/hlzycc_1/index.m3u8
2026-03-13 06:26:49,https://vd3.bdstatic.com/mda-rkaittm5s06vzzyq/sc/cae_h264/1762869883709304452/mda-rkaittm5s06vzzyq.mp4
www.izbds.com,https://vd3.bdstatic.com/mda-rkaittm5s06vzzyq/sc/cae_h264/1762869883709304452/mda-rkaittm5s06vzzyq.mp4


◆◆◆　https://raw.githubusercontent.com/YueChan/Live/main/IPTV.m3u


◆◆◆　http://xhztv.top/v6.txt
◆◆◆　https://tvkj.top/tvlive.txt
◆◆◆　https://raw.githubusercontent.com/junge3333/juds6/main/yszb1.txt
邵氏影院,http://zzy789.xyz/douyu1.php?id=4246519
邵氏影院,http://huanqiuzhibo.cn/manifest/douyu.php?id=4246519
邵氏影院,https://www.goodiptv.club/douyu/4246519
真武侠台,http://cfss.cc/cdn/hy/29169712.m3u8
真武侠台,http://live.dxms.top/dwy/zwx.php
经典武侠台,http://11.xmyxc.cn/api/php/yy.php?id=1355002394
星光综合台,http://124.248.69.76:35455/yy/1353422557
星光综合台,http://11.xmyxc.cn/api/php/yy.php?id=1353422557
星光电影台,http://live.dxms.top/dwy/xgzht.php
星光电影台,http://ali.hlspull.yximgs.com/live/zxcvbnm9852.flv
重温经典,http://117.114.153.1:8180/TV00000000000000000007@HHZT
1905电影(国际),http://xxw.me0.cn/1905dy.php?id=1905b
天映频道,https://histar-proxy.isus.cc/celestial
天映经典,https://histar-proxy.isus.cc/cccm
美亚电影国,http://php.jdshipin.com:8880/TVOD/iptv.php?id=meiya
東森電影,https://bsex.serv00.net/Smart.php?id=ettvmovie
東森电影台,mitv://135.148.104.228:19806/08435f286ac744a0942899c551209779
東森电影台,p2p://generationnexxxt.com:19806/08435f286ac744a0942899c551209779
纬来电影台,mitv://135.148.104.228:19806/429796f5f00946fa933e400729286c7e
纬来电影台,p2p://108.181.20.159:75326/62c860e50008ea96c1ae9a96599c6947
龙祥电影台,mitv://135.148.104.228:19806/78502c9b515845a7baca6a3a6ea88b8a
龙华电影台,mitv://135.148.104.228:19806/1df6f5f0993a46faa17f676518654709
龙华电影台,https://s2-10623-kwimgs.52520.xyz/4gtv.php?key=e7613508260c3c3d8d25b90c55a923bf&id=litv-longturn03
靖天电影台,mitv://135.148.104.228:19806/d8c581e0e1a24823a3d2110e3584ef8b
壹电视电影台,mitv://135.148.104.228:19806/1be1329b6d124745a87a16de445d2352
影迷数位电影台,mitv://135.148.104.228:19806/bc069c037478448a9e41dbc3e1d5d0f6
金马影院,http://pull.kktv8.com/livekktv/128600025.flv
好人影视,https://ali.hlspull.yximgs.com/live/1234566.flv
林正英 1,http://159.75.85.63:35455/douyu/7356023
恐怖故事,http://159.75.85.63:35455/douyu/2337939
小宇60帧,http://159.75.85.63:35455/douyu/=323876
大吉大利影院,http://159.75.85.63:35455/douyu/128600025
小猪优版剧院,http://159.75.85.63:35455/douyu/10297898
午夜故事,http://159.75.85.63:35455/douyu/8722254
蚂蚱影院,http://159.75.85.63:35455/douyu/6079455
纪录片,http://159.75.85.63:35455/douyu/4360438
贝爷求生,http://159.75.85.63:35455/douyu/454867
贝爷求生,http://159.75.85.63:35455/douyu/454867
荒野建造者,http://159.75.85.63:35455/douyu/9611578
邦德影院,http://159.75.85.63:35455/douyu/9292499
刘德华电影1,http://159.75.85.63:35455/douyu/2516864
一起看恐怖片,http://159.75.85.63:35455/douyu/9412287
大胡子魏,http://159.75.85.63:35455/douyu/8792763
悬疑犯罪,http://159.75.85.63:35455/douyu/9171887
开心锤锤,http://159.75.85.63:35455/douyu/9018297
凛冬之地,hhttp://159.75.85.63:35455/douyu/8945323
看美剧,http://159.75.85.63:35455/douyu/8869614
动漫直播,http://159.75.85.63:35455/douyu/1487654
恐怖故事,hhttp://159.75.85.63:35455/douyu/2337939
午夜故事,http://159.75.85.63:35455/douyu/8722254
蚂蚱影院,http://159.75.85.63:35455/douyu/6079455
纪录片,hhttp://159.75.85.63:35455/douyu/4360438
贝爷求生,http://159.75.85.63:35455/douyu/454867
刘德华电影1,http://159.75.85.63:35455/douyu/2516864
刘德华电影2,http://159.75.85.63:35455/douyu/8985415
周星驰电影,http://159.75.85.63:35455/douyu/3990812
怀旧90,http://159.75.85.63:35455/douyu/9275635
经典怀旧,http://159.75.85.63:35455/douyu/10180265
经典怀旧系列,http://159.75.85.63:35455/douyu/8663752
经典港片,http://159.75.85.63:35455/douyu/675072
喜剧经典,http://159.75.85.63:35455/douyu/9650887
米娅电影,http://159.75.85.63:35455/douyu/6537888
斗鱼电影22,http://159.75.85.63:35455/douyu/1979257
斗鱼电影26,http://159.75.85.63:35455/douyu/8413092
斗鱼电影71,http://159.75.85.63:35455/douyu/2987100
斗鱼电影97,http://159.75.85.63:35455/douyu/8867878
斗鱼电影105,http://159.75.85.63:35455/douyu/4290711
斗鱼电影110,http://159.75.85.63:35455/douyu/8415464
斗鱼电影111,http://159.75.85.63:35455/douyu/8475821
斗鱼电影114,http://159.75.85.63:35455/douyu/562225
斗鱼电影116,http://159.75.85.63:35455/douyu/8651489
斗鱼电影120,http://159.75.85.63:35455/douyu/5354713
斗鱼电影125,http://159.75.85.63:35455/douyu/5067952
斗鱼电影130,http://159.75.85.63:35455/douyu/8014467
斗鱼电影134,http://159.75.85.63:35455/douyu/6725858
斗鱼电影135,http://159.75.85.63:35455/douyu/7476264
斗鱼电影141,http://159.75.85.63:35455/douyu/7623292
斗鱼电影151,http://159.75.85.63:35455/douyu/426517
斗鱼电影153,http://159.75.85.63:35455/douyu/8799435
斗鱼电影158,http://159.75.85.63:35455/douyu/8788687
斗鱼电影165,http://159.75.85.63:35455/douyu/8705754
斗鱼电影169,http://159.75.85.63:35455/douyu/=7528160
林正英 1,http://zzy789.xyz/douyu1.php?id=7356023
林正英 2,http://zzy789.xyz/douyu1.php?id=218859
吃米滴虫,http://zzy789.xyz/douyu1.php?id=315457
吃奶滴虫,http://zzy789.xyz/douyu1.php?id=263824
冰冰经典电影,http://zzy789.xyz/douyu1.php?id=74374
瑶瑶恐怖,http://zzy789.xyz/douyu1.php?id=2935323
凌儿影院,http://zzy789.xyz/douyu1.php?id=1377142
麓山迷踪,http://zzy789.xyz/douyu1.php?id=4505431
小黛兮影,http://zzy789.xyz/douyu1.php?id=11553944
怡寳影院,http://zzy789.xyz/douyu1.php?id=434971
神乐影院,http://zzy789.xyz/douyu1.php?id=122402
可乐影院,http://zzy789.xyz/douyu1.php?id=20415
鬼片恐怖,http://zzy789.xyz/douyu1.php?id=2935323
恐怖故事,http://zzy789.xyz/douyu1.php?id=2337939
惊悚影院,http://zzy789.xyz/douyu1.php?id=96577
小宇60帧,http://zzy789.xyz/douyu1.php?id=323876
電影劇場,http://zzy789.xyz/douyu1.php?id=7575350
國語電影,http://zzy789.xyz/douyu1.php?id=2436390
花卷陪看,http://zzy789.xyz/douyu1.php?id=52787
鱼宝恐怖,http://zzy789.xyz/douyu1.php?id=1165374
变种人片,http://zzy789.xyz/douyu1.php?id=9651304
大吉大利影院,https://pull.kktv8.com/livekktv/128600025.flv
小猪优版剧院,https://www.goodiptv.club/douyu/10297898
喜剧电影,http://zzy789.xyz/douyu1.php?id=9292492
女神电影,http://zzy789.xyz/douyu1.php?id=747764
华语经典,http://zzy789.xyz/douyu1.php?id=434971
避风影院,http://zzy789.xyz/douyu1.php?id=9826611
贝爷影厅,http://zzy789.xyz/douyu1.php?id=252802
译制国语,http://zzy789.xyz/douyu1.php?id=2436390
粤语电影,http://zzy789.xyz/douyu1.php?id=6566671
苹果影院,http://zzy789.xyz/douyu1.php?id=2793084
午夜故事,http://zzy789.xyz/douyu1.php?id=8722254
译制国语,http://zzy789.xyz/douyu1.php?id=2436390
蚂蚱影院,http://zzy789.xyz/douyu1.php?id=6079455
贝爷求生,http://zzy789.xyz/douyu1.php?id=454867
恐怖丧尸鬼片,http://zzy789.xyz/douyu1.php?id=263824
译制国语,http://zzy789.xyz/douyu1.php?id=2436390
贝爷求生,http://zzy789.xyz/douyu1.php?id=454867
恐怖丧尸鬼片,http://zzy789.xyz/douyu1.php?id=263824
荒野建造者,http://zzy789.xyz/douyu1.php?id=9611578
邦德影院,http://zzy789.xyz/douyu1.php?id=9292499
特辑影院,http://zzy789.xyz/douyu1.php?id=3637778
漫威影片,http://zzy789.xyz/douyu1.php?id=6140589
刘德华电影1,http://zzy789.xyz/douyu1.php?id=2516864
豆瓣高分,http://zzy789.xyz/douyu1.php?id=8770422
贝爷影厅2,http://zzy789.xyz/douyu1.php?id=36337
霍格影片,http://zzy789.xyz/douyu1.php?id=8814650
星爷影院,http://zzy789.xyz/douyu1.php?id=508118
避风港影院,http://zzy789.xyz/douyu1.php?id=9826611
恐怖经典,http://zzy789.xyz/douyu1.php?id=1165374
萌小鬼片,http://zzy789.xyz/douyu1.php?id=3928
喜剧电影,http://zzy789.xyz/douyu1.php?id=9292492
一起看恐怖片,http://zzy789.xyz/douyu1.php?id=9412287
片荒的日子,http://zzy789.xyz/douyu1.php?id=4258555
大胡子魏,http://zzy789.xyz/douyu1.php?id=8792763
童年回忆,http://zzy789.xyz/douyu1.php?id=8915074
下饭神剧,http://zzy789.xyz/douyu1.php?id=276200
悬疑犯罪,http://zzy789.xyz/douyu1.php?id=9171887
不一样的电影,http://zzy789.xyz/douyu1.php?id=2632223
开心锤锤,http://zzy789.xyz/douyu1.php?id=9018297
凛冬之地,http://zzy789.xyz/douyu1.php?id=8945323
看美剧,http://zzy789.xyz/douyu1.php?id=8869614
动漫直播,http://zzy789.xyz/douyu1.php?id=1487654
鬼片恐怖,http://zzy789.xyz/douyu1.php?id=2935323
恐怖故事,http://zzy789.xyz/douyu1.php?id=2337939
科幻动作,http://zzy789.xyz/douyu1.php?id=4332
霍格沃茨,http://zzy789.xyz/douyu1.php?id=8814650
粤语电影,http://zzy789.xyz/douyu1.php?id=6566671
苹果影院,http://zzy789.xyz/douyu1.php?id=2793084
午夜故事,http://zzy789.xyz/douyu1.php?id=8722254
译制国语,http://zzy789.xyz/douyu1.php?id=2436390
蚂蚱影院,http://zzy789.xyz/douyu1.php?id=6079455
贝爷求生,http://zzy789.xyz/douyu1.php?id=454867
恐怖丧尸鬼片,http://zzy789.xyz/douyu1.php?id=263824
刘德华电影1,http://zzy789.xyz/douyu1.php?id=2516864
周星驰电影,http://zzy789.xyz/douyu1.php?id=3990812
怀旧90,http://zzy789.xyz/douyu1.php?id=9275635
经典怀旧,http://zzy789.xyz/douyu1.php?id=10180265
经典怀旧系列,http://zzy789.xyz/douyu1.php?id=8663752
经典港片,http://zzy789.xyz/douyu1.php?id=675072
喜剧经典,http://zzy789.xyz/douyu1.php?id=9650887
米娅电影,http://zzy789.xyz/douyu1.php?id=6537888
斗鱼频道,http://zzy789.xyz/douyu1.php?id=8770422
斗鱼频道,http://zzy789.xyz/douyu1.php?id=218859
斗鱼频道,http://zzy789.xyz/douyu1.php?id=9292492
斗鱼频道,http://zzy789.xyz/douyu1.php?id=8770422
斗鱼频道,http://zzy789.xyz/douyu1.php?id=2436390
斗鱼频道,http://zzy789.xyz/douyu1.php?id=218859
斗鱼频道,http://zzy789.xyz/douyu1.php?id=9292492
斗鱼频道,http://zzy789.xyz/douyu1.php?id=1274132
斗鱼电影10,http://zzy789.xyz/douyu1.php?id=2935323
斗鱼电影22,http://zzy789.xyz/douyu1.php?id=1979257
斗鱼电影26,http://zzy789.xyz/douyu1.php?id=8413092
斗鱼电影81,http://zzy789.xyz/douyu1.php?id=3870925
斗鱼电影97,http://zzy789.xyz/douyu1.php?id=8867878
斗鱼电影105,http://zzy789.xyz/douyu1.php?id=4290711
斗鱼电影108,http://zzy789.xyz/douyu1.php?id=6566671
斗鱼电影111,http://zzy789.xyz/douyu1.php?id=8475821
斗鱼电影113,http://zzy789.xyz/douyu1.php?id=5522351
斗鱼电影114,http://zzy789.xyz/douyu1.php?id=562225
斗鱼电影116,http://zzy789.xyz/douyu1.php?id=8651489
斗鱼电影117,http://zzy789.xyz/douyu1.php?id=338759
斗鱼电影120,http://zzy789.xyz/douyu1.php?id=5354713
斗鱼电影124,http://zzy789.xyz/douyu1.php?id=2793084
斗鱼电影125,http://zzy789.xyz/douyu1.php?id=5067952
斗鱼电影130,http://zzy789.xyz/douyu1.php?id=8014467
斗鱼电影134,http://zzy789.xyz/douyu1.php?id=6725858
斗鱼电影135,http://zzy789.xyz/douyu1.php?id=7476264
斗鱼电影137,http://zzy789.xyz/douyu1.php?id=1274132
斗鱼电影141,http://zzy789.xyz/douyu1.php?id=7623292
斗鱼电影145,http://zzy789.xyz/douyu1.php?id=5033502
斗鱼电影153,http://zzy789.xyz/douyu1.php?id=8799435
斗鱼电影155,http://zzy789.xyz/douyu1.php?id=4258555
斗鱼电影169,http://zzy789.xyz/douyu1.php?id=7528160
林正英1,http://11.xmyxc.cn/api/php/yy.php?id=34229877
林正英2,http://11.xmyxc.cn/api/php/yy.php?id=1453996620
林正英3,http://11.xmyxc.cn/api/php/yy.php?id=1382841203
林正英全集,http://11.xmyxc.cn/api/php/yy.php?id=1353685311
林正英合集,http://11.xmyxc.cn/api/php/yy.php?id=1354932444
周润发,http://11.xmyxc.cn/api/php/yy.php?id=1354888733
周润发,http://11.xmyxc.cn/api/php/yy.php?id=1354889044
武侠港片,http://11.xmyxc.cn/api/php/yy.php?id=1451866697
张国荣,http://11.xmyxc.cn/api/php/yy.php?id=1354930961
科幻电影2,http://11.xmyxc.cn/api/php/yy.php?id=1354930897
科幻电影3,ttp://11.xmyxc.cn/api/php/yy.php?id=1382745114
科幻电影4,ttp://11.xmyxc.cn/api/php/yy.php?id=1382747628
怪兽电影,http://11.xmyxc.cn/api/php/yy.php?id=1354930181
院线大片,http://11.xmyxc.cn/api/php/yy.php?id=1354936142
古惑仔,http://11.xmyxc.cn/api/php/yy.php?id=1458015189
港片赌片,http://11.xmyxc.cn/api/php/yy.php?id=1355076627
绝版电影,http://11.xmyxc.cn/api/php/yy.php?id=1455988450
恐怖电影,http://11.xmyxc.cn/api/php/yy.php?id=1458572505
